cell_id,cycle,avg_stress,avg_temp,max_temp,fast_charge_duration,deep_discharge_duration,high_temp_duration,aggressive_discharge_count,avg_soc,n_rows,capacity_ah,ambient_temperature_c,capacity_loss,battery_age_factor,trailing_avg_temp,trailing_deep_discharge_duration,trailing_aggressive_discharge_count,ambient_x_aggressive,cohort
B0005,39,4.179818268770923,25.342526719004987,37.80133585100446,0,462,0,340,66.44146339881812,4182,1.7730337158018288,24,0.009889332623443714,0.23214285714285715,25.663672644116303,462.6,344.6,8270.400000000001,RT_2A_CC_variedcutoff
B0005,40,4.156354117087101,25.266388288890884,38.39873985476869,0,461,0,340,66.30374512255347,4202,1.773037755078937,24,-4.039277108125461e-06,0.23809523809523808,25.599761365011737,462.4,343.2,8236.8,RT_2A_CC_variedcutoff
B0005,41,4.214527027027027,25.81299781972286,38.74929237918251,0,463,0,339,65.94591087132869,4144,1.7678721106662054,24,0.005165644412731485,0.24404761904761904,25.548722131616067,462.2,342.0,8208.0,RT_2A_CC_variedcutoff
B0005,42,4.3012345679012345,26.229970426778458,38.87275464755104,0,462,0,338,65.32318473317457,4050,1.762315070409309,24,0.005557040256896517,0.25,25.57413087566888,462.2,340.8,8179.200000000001,RT_2A_CC_variedcutoff
B0005,43,3.0182054616384915,25.860754208105092,38.503541429116005,0,419,0,171,65.83404804796595,3845,1.7676172924938447,24,-0.00530222208453579,0.25595238095238093,25.661273273146044,462.0,339.8,8155.200000000001,RT_2A_CC_variedcutoff
B0005,44,4.091443347437706,25.633842072152582,38.27009094548294,0,461,0,338,66.5734739494772,4254,1.762668359743147,24,0.004948932750697743,0.2619047619047619,25.702527492500458,453.4,305.6,7334.400000000001,RT_2A_CC_variedcutoff
B0005,45,4.0965989607935756,25.425468867982463,38.11684755251712,0,461,0,336,66.18423774914267,4234,1.7517304870664143,24,0.01093787267673263,0.26785714285714285,25.76079056312998,453.2,305.2,7324.799999999999,RT_2A_CC_variedcutoff
B0005,46,4.244286065372328,25.32141550920436,38.04152715355532,0,460,0,334,65.01339928945835,4069,1.7418496047960008,24,0.009880882270413505,0.27380952380952384,25.792606678948296,453.2,304.4,7305.599999999999,RT_2A_CC_variedcutoff
B0005,47,4.062205466540999,25.207099989286444,38.17980302242767,0,460,0,333,65.70499710389444,4244,1.7360913511847138,24,0.005758253611287012,0.27976190476190477,25.694290216844593,452.6,303.4,7281.599999999999,RT_2A_CC_variedcutoff
B0005,48,4.533113422989089,26.155521559270213,40.71218198711114,0,459,12,344,63.94830428576809,3941,1.7936240148573608,24,-0.05753266367264698,0.2857142857142857,25.489716129346185,452.2,302.4,7257.599999999999,RT_2A_CC_variedcutoff
B0005,49,6.193096548274137,27.932683586133006,39.88526123315293,0,460,0,342,66.07131796232156,3998,1.7831890223273277,24,0.010434992530033105,0.2916666666666667,25.548669599579213,460.2,337.0,8088.0,RT_2A_CC_variedcutoff
B0005,50,4.243605359317905,27.146053713710238,39.18287352945846,0,460,0,339,66.11900509454736,4105,1.7673642076278957,24,0.015824814699431977,0.2976190476190476,26.008437902375295,460.0,337.8,8107.200000000001,RT_2A_CC_variedcutoff
B0005,51,4.477284460505937,26.61170900677169,38.95156480403077,0,459,0,337,64.35081100455619,3874,1.7570177850353066,24,0.01034642259258911,0.30357142857142855,26.35255487152085,459.8,338.4,8121.599999999999,RT_2A_CC_variedcutoff
B0005,52,4.142344497607655,26.119963671068508,38.607510759873634,0,461,0,335,65.86456279348597,4180,1.7468706179837907,24,0.01014716705151586,0.30952380952380953,26.610613571034314,459.6,339.0,8136.0,RT_2A_CC_variedcutoff
B0005,53,4.3716746896376995,26.072535930325312,38.920359903369054,0,459,0,334,64.24444938468922,3947,1.7417172507457144,24,0.005153367238076356,0.31547619047619047,26.793186307390734,459.8,339.4,8145.599999999999,RT_2A_CC_variedcutoff
B0005,54,4.264160277022014,26.282656498753784,39.23273115358871,0,460,0,333,64.65456324988406,4043,1.7364225056478186,24,0.005294745097895737,0.32142857142857145,26.776589181601754,459.8,337.4,8097.599999999999,RT_2A_CC_variedcutoff
B0005,55,4.180248114813914,26.168750523605084,38.9649270684008,0,461,0,331,64.85318375094072,4111,1.7263217239235826,24,0.010100781724236008,0.3273809523809524,26.446583764125904,459.8,335.6,8054.400000000001,RT_2A_CC_variedcutoff
B0005,56,4.037010843941537,26.002952515538727,38.83927283461771,0,461,0,329,65.27721838091688,4242,1.7158065389330133,24,0.01051518499056936,0.3333333333333333,26.251123126104876,460.0,334.0,8016.0,RT_2A_CC_variedcutoff
B0005,57,4.032790752535975,25.881365260299457,38.82796377704433,0,461,0,328,64.98120533378125,4239,1.710533351135192,24,0.005273187797821377,0.3392857142857143,26.12937182785828,460.4,332.4,7977.599999999999,RT_2A_CC_variedcutoff
B0005,58,4.072484501669051,25.884628533273975,39.14007944734004,0,462,0,327,64.5468274161853,4194,1.706014499648521,24,0.004518851486670972,0.34523809523809523,26.08165214570447,460.4,331.0,7944.0,RT_2A_CC_variedcutoff
B0005,59,4.1005291005291005,26.38678385739342,39.349611598028886,0,462,0,326,64.25579976578166,4158,1.7003110272642588,24,0.005703472384262165,0.35119047619047616,26.04407066629421,461.0,329.6,7910.400000000001,RT_2A_CC_variedcutoff
B0005,60,4.046318289786223,26.280860429438288,39.29444535878087,0,463,0,325,64.33964011640902,4210,1.6945798601797897,24,0.00573116708446908,0.35714285714285715,26.064896138022128,461.4,328.2,7876.799999999999,RT_2A_CC_variedcutoff
B0005,61,4.393782383419689,26.341573647275204,39.10487658009542,0,462,0,323,62.30181522638616,3860,1.6849029086609286,24,0.009676951518861054,0.3630952380952381,26.087318119188772,461.8,327.0,7848.0,RT_2A_CC_variedcutoff
B0005,62,4.194348041646009,26.129293291133003,39.0462609369598,0,464,0,321,62.98720437156646,4034,1.6744741591159715,24,0.010428749544957094,0.36904761904761907,26.15504234553607,462.0,325.8,7819.200000000001,RT_2A_CC_variedcutoff
B0005,63,4.031719532554257,25.99750931782589,39.398032192832,0,463,0,321,63.50706682465156,4193,1.6745692479879102,24,-9.508887193865334e-05,0.375,26.204627951702776,462.6,324.4,7785.599999999999,RT_2A_CC_variedcutoff
B0005,64,3.986038807382868,26.401860745223857,39.10678394120843,0,463,0,319,63.690197801057195,4226,1.663716375981405,24,0.010852872006505088,0.38095238095238093,26.227204108613158,462.8,323.2,7756.799999999999,RT_2A_CC_variedcutoff
B0005,65,4.098879688261081,26.430480500701876,39.44448954135193,0,464,0,318,62.913407005266066,4106,1.659013868748246,24,0.0047025072331590145,0.3869047619047619,26.230219486179248,463.0,321.8,7723.200000000001,RT_2A_CC_variedcutoff
B0005,66,4.21792618629174,26.37591379033474,39.509602016775695,0,464,0,317,61.95957497104574,3983,1.6538540573335014,24,0.005159811414744642,0.39285714285714285,26.26014350043197,463.2,320.4,7689.599999999999,RT_2A_CC_variedcutoff
B0005,67,4.021843494959193,26.144809523835395,39.33486536224533,0,465,0,315,62.748925693525926,4166,1.642653782130131,24,0.011200275203370413,0.39880952380952384,26.267011529043874,463.6,319.2,7660.799999999999,RT_2A_CC_variedcutoff
B0005,68,4.069654164637116,26.11203271690016,39.43723270017243,0,464,0,314,62.15134324030067,4106,1.6378578430223698,24,0.004795939107761216,0.40476190476190477,26.270114775584354,463.8,318.0,7632.0,RT_2A_CC_variedcutoff
B0005,69,4.080909313126375,26.177983668078284,39.51375235624076,0,465,0,313,61.95352642576341,4091,1.6327350407099108,24,0.005122802312458985,0.4107142857142857,26.293019455399207,464.0,316.6,7598.400000000001,RT_2A_CC_variedcutoff
B0005,70,4.284795472086442,26.334016312724874,39.60170302810528,0,465,0,312,60.6957528458882,3887,1.6277528915533617,24,0.004982149156549154,0.4166666666666667,26.248244039970093,464.4,315.4,7569.599999999999,RT_2A_CC_variedcutoff
B0005,71,3.9489311163895486,26.154691982541184,39.68746359758208,0,465,0,311,62.183779901071105,4210,1.622125485521159,24,0.005627406032202575,0.4226190476190476,26.22895120237469,464.6,314.2,7540.799999999999,RT_2A_CC_variedcutoff
B0005,72,3.952131459871398,26.144709937208436,39.53535075538898,0,467,0,309,61.93574309960843,4199,1.6113256603765849,24,0.010799825144574227,0.42857142857142855,26.184706840815977,464.8,313.0,7512.0,RT_2A_CC_variedcutoff
B0005,73,3.9536550406115625,26.126729582572782,39.6502371632164,0,466,0,308,61.56544747531892,4186,1.6065631397488385,24,0.004762520627746403,0.43452380952380953,26.18468692349059,465.2,311.8,7483.200000000001,RT_2A_CC_variedcutoff
B0005,74,3.928656361474435,26.129617686469047,39.69929058154853,0,466,0,307,61.50910916974417,4205,1.6015142233917594,24,0.005048916357079047,0.44047619047619047,26.187626296625115,465.6,310.6,7454.400000000001,RT_2A_CC_variedcutoff
B0005,75,3.920752022846264,26.08202174496985,39.56076309770468,0,467,0,305,61.33985945321764,4202,1.590369231400328,24,0.011144991991431485,0.44642857142857145,26.177953100303263,465.8,309.4,7425.599999999999,RT_2A_CC_variedcutoff
B0005,76,4.047501845926655,26.095540196242986,39.63708096307912,0,467,0,304,60.33871278107166,4063,1.5857889968242211,24,0.00458023457610679,0.4523809523809524,26.127554186752256,466.2,308.0,7392.0,RT_2A_CC_variedcutoff
B0005,77,3.91640866873065,25.897460765364237,39.43977047692484,0,467,0,304,60.79636629540777,4199,1.5849430707374117,24,0.0008459260868094454,0.4583333333333333,26.115723829492616,466.6,306.6,7358.400000000001,RT_2A_CC_variedcutoff
B0005,78,3.958233317330773,26.311831572086923,39.83902225625452,0,466,0,306,60.566380098178634,4166,1.5955263892495937,24,-0.010583318512181972,0.4642857142857143,26.066273995123783,466.6,305.6,7334.400000000001,RT_2A_CC_variedcutoff
B0005,79,3.8988095238095237,26.125094393604556,39.41794949618613,0,467,0,302,61.093970153138535,4200,1.5747301747801037,24,0.020796214469489982,0.47023809523809523,26.103294393026612,466.6,305.2,7324.799999999999,RT_2A_CC_variedcutoff
B0005,80,3.8955152671755724,25.648000599237122,39.262781682151214,0,468,0,300,60.455465819058446,4192,1.5649019950937946,24,0.009828179686309113,0.47619047619047616,26.10238973445371,466.8,304.2,7300.799999999999,RT_2A_CC_variedcutoff
B0005,81,4.102693178957966,25.700382511976525,39.47237839941986,0,468,0,299,59.06481931902993,3973,1.5597659473370362,24,0.005136047756758355,0.48214285714285715,26.015585505307165,467.0,303.2,7276.799999999999,RT_2A_CC_variedcutoff
B0005,82,3.9012168933428777,25.949327823204715,40.03754146951368,0,468,2,299,59.933575078253135,4191,1.5594815668184234,24,0.00028438051861279234,0.4880952380952381,25.93655396845387,467.2,302.2,7252.799999999999,RT_2A_CC_variedcutoff
B0005,83,3.915533285612026,26.487527960794704,40.14273016201157,0,469,5,298,59.94760568150332,4191,1.55468935359061,24,0.004792213227813535,0.49404761904761907,25.946927380021968,467.4,301.2,7228.799999999999,RT_2A_CC_variedcutoff
B0005,84,3.9552599758162033,26.411818212089486,40.1165626728546,0,469,4,297,59.51660100866183,4135,1.5488741079890418,24,0.0058152456015680976,0.5,25.98206665776352,468.0,299.6,7190.400000000001,RT_2A_CC_variedcutoff
B0005,85,4.116675139806812,26.356269527260835,39.87503330866132,0,469,0,295,58.41146271528633,3934,1.538236598942558,24,0.010637509046483862,0.5059523809523809,26.03941142146051,468.4,298.6,7166.400000000001,RT_2A_CC_variedcutoff
B0005,86,3.8572794644991633,25.89313285864022,39.61961987024145,0,469,0,293,59.22385487599008,4183,1.527914258251028,24,0.01032234069153004,0.5119047619047619,26.181065207065252,468.6,297.6,7142.400000000001,RT_2A_CC_variedcutoff
B0005,87,3.875209180014344,25.854726327454767,40.067324667444815,0,469,3,293,58.93201258408516,4183,1.5285252629756445,24,-0.000611004724616615,0.5178571428571429,26.21961527639799,468.8,296.4,7113.599999999999,RT_2A_CC_variedcutoff
B0005,88,3.9035825919692235,26.355567033687034,40.24716716520102,0,470,5,292,58.8765458504712,4159,1.522647325284378,24,0.005877937691266544,0.5238095238095238,26.200694977248002,469.0,295.2,7084.799999999999,RT_2A_CC_variedcutoff
B0005,89,3.8923444976076556,26.48887618879137,40.30253125568348,0,471,7,291,58.754875918400536,4180,1.5174859938489869,24,0.005161331435391103,0.5297619047619048,26.174302791826467,469.2,294.0,7056.0,RT_2A_CC_variedcutoff
B0005,90,32.40412979351032,32.856295641052824,40.09418103142496,0,92,3,307,45.63600213545409,339,1.605818899130659,24,-0.08833290528167215,0.5357142857142857,26.189714387166845,469.6,292.8,7027.200000000001,RT_2A_CC_variedcutoff
B0005,91,3.952517298973992,26.475731342039513,40.52238496316615,0,467,10,300,59.612872810356684,4191,1.5638491446744425,24,0.041969754456216535,0.5416666666666666,27.489719609925242,394.2,295.2,7084.799999999999,RT_2A_CC_variedcutoff
B0005,92,4.024628139478176,26.981751540770997,40.56886357314186,0,469,10,297,59.72266771575593,4101,1.5480915247767786,24,0.015757619897663888,0.5476190476190477,27.6062393066051,393.8,296.6,7118.400000000001,RT_2A_CC_variedcutoff
B0005,93,3.9371689937409724,26.7612455250986,40.27804845768325,0,470,7,294,59.48003290634552,4154,1.5323755631868592,24,0.01571596158991939,0.5535714285714286,27.831644349268345,393.8,297.4,7137.599999999999,RT_2A_CC_variedcutoff
B0005,94,3.886634844868735,26.508949824969402,40.2921849196155,0,469,6,293,59.143903689460195,4190,1.5269528268489705,24,0.005422736337888701,0.5595238095238095,27.912780047550662,393.8,297.8,7147.200000000001,RT_2A_CC_variedcutoff
B0005,95,3.9123611781747947,26.393834112309246,40.184384347174266,0,470,5,291,58.771723872800486,4142,1.5169573017136326,24,0.009995525135337857,0.5654761904761905,27.91679477478627,393.4,298.2,7156.799999999999,RT_2A_CC_variedcutoff
B0005,96,3.9134105161601545,26.373487027675377,40.320066232195046,0,470,7,290,58.476225028056376,4146,1.511897596014269,24,0.005059705699363537,0.5714285714285714,26.624302469037552,469.0,295.0,7080.0,RT_2A_CC_variedcutoff
B0005,97,3.873475245156661,26.422313968238875,40.33650561265159,0,470,7,289,58.45596331704103,4181,1.5065638960681105,24,0.005333699946158621,0.5773809523809523,26.603853606164726,469.6,293.0,7032.0,RT_2A_CC_variedcutoff
B0005,98,4.030370923574807,26.5067688126127,40.43267631588412,0,470,8,288,57.56005857489618,4017,1.5015453526671363,24,0.005018543400974185,0.5833333333333334,26.4919660916583,469.8,291.4,6993.599999999999,RT_2A_CC_variedcutoff
B0005,99,3.8511249401627574,26.41706617603469,40.314538591575015,0,471,7,285,58.103492313481276,4178,1.4908444050400238,24,0.01070094762711249,0.5892857142857143,26.44107074916112,469.8,290.2,6964.799999999999,RT_2A_CC_variedcutoff
B0005,100,3.8574850299401198,26.434980727100196,40.386661855917744,0,472,7,285,57.76345285825411,4175,1.485868384561201,24,0.004976020478822729,0.5952380952380952,26.422694019374177,470.2,288.6,6926.400000000001,RT_2A_CC_variedcutoff
B0005,101,3.8596070915189267,26.456726088471925,40.43384612547835,0,471,9,284,57.58769053756428,4174,1.480413677976106,24,0.00545470658509517,0.6011904761904762,26.43092334233237,470.6,287.4,6897.599999999999,RT_2A_CC_variedcutoff
B0005,102,4.007976071784646,26.532987411038157,40.44479269068758,0,471,9,283,56.75380971386037,4012,1.4752095869031632,24,0.005204091072942729,0.6071428571428571,26.44757115449168,470.8,286.2,6868.799999999999,RT_2A_CC_variedcutoff
B0005,103,3.8797028516654684,26.413205469241127,40.58499656066617,0,471,11,285,57.256524159361824,4173,1.4859035988304024,24,-0.010694011927239178,0.6130952380952381,26.469705843051532,471.0,285.0,6840.0,RT_2A_CC_variedcutoff
B0005,104,4.209445585215605,26.958273386615677,40.99869158762305,0,471,17,287,56.28854842620231,3896,1.4960918298136696,24,-0.010188230983267266,0.6190476190476191,26.45099317437722,471.2,284.4,6825.599999999999,RT_2A_CC_variedcutoff
B0005,105,3.9831337081398193,27.131904845851828,40.997807625227495,0,470,17,284,57.59910859714696,4091,1.4808005946928984,24,0.01529123512077124,0.625,26.559234616493416,471.2,284.8,6835.200000000001,RT_2A_CC_variedcutoff
B0005,106,4.198701298701299,27.080331967382374,40.84213757482493,0,471,14,282,56.013704009895875,3850,1.4697543268466824,24,0.011046267846215985,0.6309523809523809,26.698619440243743,470.8,284.6,6830.400000000001,RT_2A_CC_variedcutoff
B0005,107,3.9768195413758725,26.790915686115525,40.69012464267011,0,470,11,278,56.40575221565339,4012,1.4539012274845928,24,0.015853099362089562,0.6369047619047619,26.82334061602583,470.8,284.2,6820.799999999999,RT_2A_CC_variedcutoff
B0005,108,3.853442072439434,26.561255262550123,40.69938049882204,0,472,13,279,56.854484420630385,4169,1.454146206723569,24,-0.0002449792389762617,0.6428571428571429,26.874926271041307,470.6,283.2,6796.799999999999,RT_2A_CC_variedcutoff
B0005,109,4.152738493185909,26.903118710911638,41.06026204078849,0,471,17,279,55.392287175655866,3889,1.455023751906683,24,-0.0008775451831140035,0.6488095238095238,26.904536229703105,470.8,282.0,6768.0,RT_2A_CC_variedcutoff
B0005,110,3.9164049287267457,27.04774657781582,41.19696040482682,0,472,20,278,56.49333142999573,4139,1.449042163761236,24,0.0059815881454470254,0.6547619047619048,26.8935052945623,470.8,280.4,6729.599999999999,RT_2A_CC_variedcutoff
B0005,111,3.8370139222275563,26.904026562166234,40.84446688602949,0,473,14,275,56.429753310633124,4166,1.4386709371480566,24,0.010371226613179463,0.6607142857142857,26.876673640955097,471.2,279.2,6700.799999999999,RT_2A_CC_variedcutoff
B0005,112,3.837376891664665,26.571881758785118,40.764203830749366,0,474,13,275,56.03837956294933,4163,1.433445432156979,24,0.005225504991077656,0.6666666666666666,26.841412559911866,471.6,277.8,6667.200000000001,RT_2A_CC_variedcutoff
B0005,113,4.15418388429752,26.89778413401846,41.11212504270441,0,473,18,275,54.64486915107712,3872,1.4333958900838095,24,4.954207316942849e-05,0.6726190476190477,26.79760577444579,472.4,277.2,6652.799999999999,RT_2A_CC_variedcutoff
B0005,114,3.867675312199808,27.023692973158287,41.27256611507568,0,473,20,274,55.8822416519691,4164,1.42806487344776,24,0.005331016636049624,0.6785714285714286,26.86491154873945,472.6,276.4,6633.599999999999,RT_2A_CC_variedcutoff
B0005,115,3.844027877913963,27.070206094781533,41.15574924454392,0,473,18,272,55.73489608999633,4161,1.4229203181741186,24,0.005144555273641327,0.6845238095238095,26.889026401188783,473.0,275.4,6609.599999999999,RT_2A_CC_variedcutoff
B0005,116,3.8374609281077183,26.85440287521051,41.03237216951879,0,473,17,272,55.5374115273791,4159,1.417429032731308,24,0.005491285442810634,0.6904761904761905,26.893518304581924,473.2,274.2,6580.799999999999,RT_2A_CC_variedcutoff
B0005,117,3.8279181708784598,26.591191846639855,40.937269906716935,0,473,16,271,55.35627823376873,4155,1.412409228794446,24,0.005019803936861855,0.6964285714285714,26.88359356719078,473.2,273.6,6566.400000000001,RT_2A_CC_variedcutoff
B0005,118,3.9584877687175686,26.755891463025023,41.240704611971786,0,474,20,271,54.738146821776816,4047,1.412578792940193,24,-0.00016956414574686995,0.7023809523809523,26.887455584761728,473.0,272.8,6547.200000000001,RT_2A_CC_variedcutoff
